buyer_id,sale_id,buyer_type,payment_mode,loan_taken,loan_provider,loan_amount
625,L00702,End User,Cheque,True,ICICI,8354247
626,L00492,End User,Cash,True,SBI,5984039
627,L00074,Investor,UPI,True,PNB,5716650
628,L00981,End User,Bank Transfer,False,,0
629,L00588,End User,Bank Transfer,False,,0
630,L00235,End User,Bank Transfer,False,,0
631,L00215,Investor,UPI,True,SBI,1975733
632,L00947,Investor,Bank Transfer,False,,0
633,L00133,End User,Cash,True,PNB,3341668
634,L01156,Investor,Cash,False,,0
635,L00733,Investor,Cash,True,Axis,4562906
636,L00941,End User,Cheque,True,SBI,4154277
637,L00186,Investor,Cash,False,,0
638,L00042,End User,Bank Transfer,True,Axis,9849719
639,L00109,End User,Cheque,True,PNB,6698641
640,L00849,Investor,Bank Transfer,False,,0
641,L00569,Investor,UPI,False,,0
642,L00651,Investor,Bank Transfer,True,HDFC,1206066
643,L01001,End User,Cash,False,,0
644,L01166,Investor,Cash,False,,0
645,L00484,Investor,Bank Transfer,False,,0
646,L00469,End User,Bank Transfer,False,,0
647,L00025,End User,Cash,True,ICICI,6417246
648,L00661,Investor,Cheque,True,SBI,4947601
649,L00680,End User,UPI,True,Axis,9787896
650,L00753,Investor,UPI,False,,0
651,L00994,Investor,Bank Transfer,False,,0
652,L00367,End User,Bank Transfer,False,,0
653,L00840,Investor,Cheque,True,Axis,582762
654,L01053,End User,UPI,False,,0
655,L00384,End User,Bank Transfer,False,,0
656,L00455,End User,UPI,True,PNB,4975019
657,L00265,End User,Cash,False,,0
658,L00761,End User,Cash,True,SBI,5737636
659,L00980,End User,UPI,False,,0
660,L00445,End User,Cash,False,,0
661,L00396,End User,Cheque,False,,0
662,L00742,Investor,UPI,True,ICICI,6241077
663,L00177,Investor,Bank Transfer,False,,0
664,L00019,End User,Cash,False,,0
665,L00949,Investor,Cheque,False,,0
666,L00815,End User,UPI,False,,0
667,L00596,End User,UPI,True,PNB,2934931
668,L00062,Investor,Cheque,True,ICICI,6925141
669,L00273,End User,Cheque,True,HDFC,8214297
670,L01126,End User,Bank Transfer,True,SBI,2354647
671,L00279,Investor,Cheque,True,ICICI,9148537
672,L00842,Investor,Cash,True,HDFC,4444682
673,L00369,Investor,Cheque,True,SBI,1902601
674,L00887,End User,Cash,False,,0
675,L01015,Investor,Cash,True,Axis,1758443
676,L00860,End User,UPI,True,Axis,5526582
677,L00721,Investor,Cheque,True,PNB,9119817
678,L00826,Investor,Cheque,True,ICICI,4018302
679,L00548,Investor,Cheque,False,,0
680,L00880,End User,UPI,False,,0
681,L00900,End User,UPI,True,ICICI,3023962
682,L00457,Investor,UPI,False,,0
683,L00394,Investor,Cash,False,,0
684,L00676,End User,Cash,False,,0
685,L00912,Investor,Cheque,False,,0
686,L00965,Investor,UPI,True,ICICI,2168854
687,L00376,End User,UPI,True,HDFC,8012210
688,L00413,End User,UPI,False,,0
689,L00075,Investor,Cash,True,Axis,660022
690,L01122,End User,Cheque,False,,0
691,L00863,Investor,UPI,True,Axis,5966239
692,L00501,End User,UPI,False,,0
693,L00942,End User,Cheque,False,,0
694,L00617,End User,Bank Transfer,True,SBI,9355095
695,L00115,End User,Cheque,True,Axis,2622789
696,L00418,Investor,Cash,False,,0
697,L00602,Investor,UPI,True,PNB,1365401
698,L00605,End User,Cheque,False,,0
699,L00090,Investor,Cheque,False,,0
700,L01149,End User,UPI,True,ICICI,1085605
701,L00499,End User,Bank Transfer,False,,0
702,L00876,Investor,Cheque,True,HDFC,6780034
703,L00927,Investor,Cheque,False,,0
704,L00999,Investor,Bank Transfer,True,PNB,3668749
705,L00012,End User,Cheque,False,,0
706,L00397,Investor,Cash,True,PNB,4396552
707,L00755,End User,Bank Transfer,False,,0
708,L00556,Investor,UPI,True,Axis,7368444
709,L00043,Investor,UPI,False,,0
710,L00168,End User,UPI,False,,0
711,L00417,End User,Cheque,True,PNB,2216675
712,L00577,End User,Cheque,True,SBI,1293284
713,L00268,Investor,Bank Transfer,False,,0
714,L00808,Investor,Bank Transfer,True,SBI,8998652
715,L00427,Investor,Cash,True,Axis,7791589
716,L00691,Investor,Bank Transfer,True,ICICI,7781634
717,L00545,End User,Bank Transfer,False,,0
718,L01123,Investor,UPI,True,HDFC,2028884
719,L00675,End User,Bank Transfer,False,,0
720,L00690,Investor,UPI,False,,0
721,L01179,End User,Bank Transfer,False,,0
722,L00866,End User,UPI,False,,0
723,L00102,End User,Bank Transfer,True,SBI,2464200
724,L00440,Investor,Cash,True,HDFC,8066671
725,L00059,End User,Cash,False,,0
726,L01121,Investor,Cheque,False,,0
727,L00324,End User,UPI,False,,0
728,L00975,Investor,Cheque,True,SBI,1248517
729,L00412,End User,Cash,True,SBI,544410
730,L00856,Investor,UPI,True,SBI,9136504
731,L00821,Investor,Bank Transfer,True,ICICI,9345776
732,L00045,End User,Cheque,False,,0
733,L00050,Investor,Cheque,False,,0
734,L00850,End User,Cash,True,ICICI,1171700
735,L00241,End User,Bank Transfer,False,,0
736,L00171,Investor,Cheque,True,PNB,5506415
737,L00524,End User,Bank Transfer,False,,0
738,L00766,Investor,Bank Transfer,True,HDFC,6378548
739,L00839,End User,Bank Transfer,True,Axis,7872503
740,L00424,End User,Bank Transfer,True,ICICI,7127829
741,L00381,End User,Cheque,False,,0
742,L00610,End User,UPI,True,PNB,3925020
743,L00677,Investor,Cash,True,Axis,4954264
744,L00345,End User,Cash,False,,0
745,L00110,Investor,Cash,True,ICICI,4375656
746,L00278,End User,Bank Transfer,False,,0
747,L00678,End User,Cheque,False,,0
748,L00571,End User,Cheque,True,ICICI,4886713
749,L00359,End User,UPI,False,,0
750,L00599,Investor,Cheque,True,PNB,1558819
751,L00391,End User,Bank Transfer,False,,0
752,L00894,Investor,Cash,False,,0
753,L00693,End User,UPI,True,HDFC,9034711
754,L00728,Investor,Cheque,False,,0
755,L00363,End User,Cheque,True,SBI,9940607
756,L00597,End User,Cash,False,,0
757,L00428,End User,Cheque,True,Axis,8576253
758,L00071,End User,Cheque,False,,0
759,L00322,End User,UPI,False,,0
760,L00653,End User,UPI,False,,0
761,L01066,End User,UPI,False,,0
762,L00108,End User,UPI,True,ICICI,4526703
763,L01109,End User,Bank Transfer,True,HDFC,549413
764,L00356,Investor,Bank Transfer,False,,0
765,L00951,End User,Cheque,False,,0
766,L00343,End User,UPI,True,Axis,9271312
767,L00355,Investor,UPI,True,HDFC,8170361
768,L00024,End User,Bank Transfer,False,,0
769,L00044,End User,Cash,True,SBI,5656285
770,L00244,End User,Cash,True,PNB,2958477
771,L00738,Investor,Bank Transfer,True,SBI,8087572
772,L01136,Investor,UPI,True,SBI,8701359
773,L00368,Investor,Cheque,True,Axis,9774134
774,L00164,Investor,Bank Transfer,False,,0
775,L01116,Investor,UPI,False,,0
776,L00333,Investor,Cash,True,HDFC,3154179
777,L00989,Investor,Cheque,True,SBI,906776
778,L01173,Investor,Cash,True,Axis,9926024
779,L01002,End User,Cash,False,,0
780,L00378,Investor,Cheque,False,,0
781,L00310,Investor,Cash,False,,0
782,L00156,End User,Cash,False,,0
783,L00211,Investor,Cash,False,,0
784,L00087,End User,Bank Transfer,True,SBI,5598187
785,L00169,Investor,UPI,True,ICICI,4317601
786,L00995,Investor,Bank Transfer,False,,0
787,L00052,Investor,Cheque,False,,0
788,L00439,End User,Bank Transfer,False,,0
789,L00550,Investor,Cheque,False,,0
790,L00491,End User,Cheque,True,Axis,9187095
791,L00426,End User,Cheque,False,,0
792,L00136,End User,Cheque,False,,0
793,L01192,Investor,Cash,False,,0
794,L00055,End User,Cash,False,,0
795,L00079,End User,UPI,False,,0
796,L00431,End User,Cash,False,,0
797,L00185,Investor,Bank Transfer,False,,0
798,L00057,Investor,Bank Transfer,False,,0
799,L00943,Investor,Cash,True,SBI,5130787
800,L00851,End User,UPI,False,,0
801,L01164,Investor,Cash,False,,0
802,L00219,End User,Cash,False,,0
803,L00845,Investor,UPI,True,HDFC,2891825
804,L00114,Investor,UPI,False,,0
805,L00549,End User,Cheque,False,,0
806,L01019,Investor,UPI,True,ICICI,6267822
807,L01073,Investor,Bank Transfer,True,SBI,7770189
808,L00175,End User,UPI,False,,0
809,L01023,Investor,Cheque,False,,0
810,L00616,End User,Cash,False,,0
811,L00514,End User,Cheque,False,,0
812,L00462,End User,Cheque,False,,0
813,L00287,End User,Bank Transfer,True,HDFC,649939
814,L00382,End User,Bank Transfer,True,Axis,2269244
815,L01008,Investor,Cash,True,Axis,3803547
816,L00671,End User,Bank Transfer,False,,0
817,L00535,End User,UPI,False,,0
818,L00910,End User,Cheque,False,,0
819,L00293,End User,Bank Transfer,False,,0
820,L00124,End User,UPI,True,SBI,4838665
821,L00583,Investor,Bank Transfer,True,SBI,4736731
822,L00141,Investor,UPI,False,,0
823,L00736,End User,Cash,True,Axis,7820749
824,L00082,End User,Cheque,True,HDFC,7346454
825,L00882,Investor,Cheque,False,,0
826,L00740,Investor,UPI,False,,0
827,L01102,Investor,Bank Transfer,False,,0
828,L00909,Investor,Bank Transfer,False,,0
829,L01167,Investor,Cheque,False,,0
830,L00937,Investor,UPI,True,ICICI,6131127
831,L00372,Investor,Cash,False,,0
832,L00890,End User,Cheque,True,Axis,4322443
833,L00157,End User,Bank Transfer,True,ICICI,9754292
834,L00992,End User,Bank Transfer,False,,0
835,L00622,Investor,Cheque,True,ICICI,7204849
836,L01038,End User,Cash,False,,0
837,L00245,End User,Bank Transfer,False,,0
838,L00159,Investor,Cash,False,,0
839,L00746,End User,Cheque,True,PNB,542767
840,L00193,Investor,Cheque,True,HDFC,7803970
841,L00534,End User,Cash,False,,0
842,L00904,Investor,Cash,True,HDFC,8350035
843,L01004,End User,Bank Transfer,True,HDFC,5235585
844,L01070,End User,Bank Transfer,True,HDFC,7754909
845,L00414,Investor,Bank Transfer,False,,0
846,L01187,Investor,Bank Transfer,False,,0
847,L00328,Investor,Cheque,False,,0
848,L00129,Investor,Bank Transfer,False,,0
849,L00695,Investor,UPI,True,ICICI,9103218
850,L00631,End User,Cheque,True,PNB,1454064
851,L00275,Investor,UPI,True,HDFC,6389713
852,L01148,Investor,Cheque,True,SBI,6296008
853,L00309,Investor,Bank Transfer,False,,0
854,L00234,End User,UPI,True,ICICI,592801
855,L01048,End User,UPI,True,SBI,9522747
856,L00623,End User,UPI,False,,0
857,L00644,Investor,Cash,True,ICICI,2921527
858,L00479,Investor,Cash,False,,0
859,L00472,End User,Cash,True,Axis,7107273
860,L00926,End User,UPI,False,,0
861,L01098,End User,Cheque,True,Axis,4803986
862,L00627,End User,Bank Transfer,False,,0
863,L00395,Investor,Cheque,False,,0
864,L00637,End User,Cash,True,PNB,685356
865,L00768,End User,Cheque,True,HDFC,7411946
866,L00533,End User,Bank Transfer,False,,0
867,L00718,End User,Cheque,False,,0
868,L00667,End User,Cash,True,SBI,9160225
869,L00598,End User,Cash,True,SBI,9096941
870,L00482,End User,Cash,True,ICICI,3413971
871,L01103,Investor,UPI,True,HDFC,1565813
872,L00315,Investor,Cheque,True,HDFC,1521760
873,L00729,End User,UPI,False,,0
874,L00210,Investor,Bank Transfer,True,ICICI,9898909
875,L00934,Investor,Cheque,False,,0
876,L00434,End User,Cheque,False,,0
877,L00329,End User,UPI,False,,0
878,L00261,End User,Cash,True,Axis,4539148
879,L01117,Investor,Cheque,True,Axis,3967579
880,L00307,End User,UPI,True,PNB,6950184
881,L01067,Investor,Cheque,True,Axis,2667469
882,L00928,End User,UPI,False,,0
883,L01025,End User,Cash,False,,0
884,L00271,End User,Cash,False,,0
885,L00291,Investor,Cash,False,,0
886,L00813,End User,Cheque,False,,0
887,L00097,End User,UPI,False,,0
888,L00888,Investor,Cash,False,,0
889,L00819,End User,UPI,True,Axis,6534375
890,L00032,Investor,Cash,True,ICICI,2147180
891,L00763,End User,Bank Transfer,False,,0
892,L00954,End User,UPI,False,,0
893,L00320,Investor,Cheque,False,,0
894,L00299,End User,Bank Transfer,True,HDFC,9615028
895,L00200,Investor,Bank Transfer,True,Axis,6652900
896,L00561,Investor,Bank Transfer,True,ICICI,5675117
897,L00179,Investor,UPI,True,Axis,6480604
898,L01132,End User,UPI,False,,0
899,L00089,End User,Bank Transfer,False,,0
900,L00788,Investor,Bank Transfer,True,SBI,1318449
901,L00725,Investor,UPI,True,Axis,2559558
902,L00827,Investor,Bank Transfer,False,,0
903,L00209,Investor,Cash,False,,0
904,L01040,Investor,UPI,True,HDFC,1215850
905,L00297,End User,Cash,True,SBI,7660070
906,L00998,End User,Cheque,True,SBI,8978774
907,L00498,Investor,UPI,False,,0
908,L00835,End User,Cheque,True,HDFC,1572957
909,L00430,End User,Cheque,True,PNB,8922611
910,L00507,End User,Bank Transfer,False,,0
911,L00831,End User,Cheque,True,HDFC,4022060
912,L00694,Investor,Cash,True,PNB,2654457
913,L00011,End User,UPI,False,,0
914,L00848,End User,Cheque,False,,0
915,L00463,End User,Cheque,False,,0
916,L00199,Investor,Bank Transfer,True,PNB,5047036
917,L00060,Investor,Bank Transfer,False,,0
918,L00907,End User,Bank Transfer,True,PNB,870197
919,L00997,Investor,Cash,True,Axis,2116112
920,L00276,End User,UPI,False,,0
921,L00809,End User,UPI,False,,0
922,L00908,Investor,Cheque,True,HDFC,8775982
923,L00658,Investor,Cheque,False,,0
924,L00957,End User,Cash,False,,0
925,L00886,Investor,Cash,True,ICICI,3510387
926,L00221,End User,Cash,False,,0
927,L00789,End User,UPI,False,,0
928,L00712,Investor,Bank Transfer,True,SBI,8232269
929,L00714,End User,UPI,True,PNB,9174068
930,L01113,End User,Cash,False,,0
931,L01191,Investor,Bank Transfer,True,HDFC,9373569
932,L00790,Investor,Cash,False,,0
933,L00416,Investor,Bank Transfer,True,HDFC,9703440
934,L00899,End User,Cheque,False,,0
935,L00935,End User,Bank Transfer,True,ICICI,7939399
936,L00266,Investor,Cash,False,,0
937,L00632,Investor,Bank Transfer,True,SBI,2995267
938,L00248,Investor,Bank Transfer,True,HDFC,9608775
939,L00683,End User,Bank Transfer,True,Axis,6820907
940,L00559,Investor,Cash,False,,0
941,L01137,End User,Cash,False,,0
942,L00968,Investor,Cheque,False,,0
943,L01005,End User,UPI,True,ICICI,3285418
944,L00985,Investor,UPI,True,HDFC,3254496
945,L00295,End User,Cheque,False,,0
946,L00520,Investor,Cash,True,ICICI,1647064
947,L00771,End User,UPI,True,Axis,1486380
948,L00084,Investor,Cheque,True,Axis,4312976
949,L00232,Investor,Bank Transfer,True,HDFC,5480540
950,L00621,End User,UPI,True,ICICI,7838408
951,L00334,End User,Cheque,False,,0
952,L00130,End User,Cash,True,PNB,7639925
953,L01012,End User,Cheque,True,HDFC,6246423
954,L00645,End User,Cash,True,HDFC,6156574
955,L00974,Investor,UPI,False,,0
956,L00383,Investor,Cash,False,,0
957,L00868,End User,Cash,True,HDFC,1113985
958,L00543,End User,UPI,False,,0
959,L01194,End User,Cash,False,,0
960,L00875,Investor,Bank Transfer,True,PNB,2687054
961,L00332,Investor,Cash,True,PNB,3344798
962,L00410,Investor,Bank Transfer,False,,0
963,L00077,End User,Bank Transfer,False,,0
964,L00869,End User,Bank Transfer,False,,0
965,L00139,End User,Cash,False,,0
966,L00544,End User,Cheque,True,HDFC,7004028
967,L00674,End User,Cash,True,HDFC,3322937
968,L00921,End User,UPI,True,PNB,1379788
969,L00064,Investor,Bank Transfer,True,HDFC,8843664
970,L00142,End User,Cash,True,ICICI,561684
971,L00717,Investor,UPI,True,PNB,3814388
972,L00377,Investor,Bank Transfer,False,,0
973,L00364,Investor,Cash,True,ICICI,5121099
974,L00140,Investor,Bank Transfer,True,Axis,2375975
975,L00885,Investor,Cash,False,,0
976,L01042,Investor,Cheque,False,,0
977,L00225,Investor,UPI,False,,0
978,L00515,Investor,Bank Transfer,True,HDFC,7159535
979,L00267,End User,Cash,True,PNB,6429143
980,L01170,Investor,Cheque,False,,0
981,L00487,Investor,Cash,False,,0
982,L00353,End User,UPI,False,,0
983,L01006,End User,Cheque,True,Axis,1032580
984,L00618,Investor,Cheque,False,,0
985,L00668,Investor,Cheque,False,,0
986,L00775,End User,Cheque,True,Axis,1500541
987,L00554,End User,UPI,False,,0
988,L00576,End User,UPI,True,PNB,5243953
989,L00915,End User,UPI,True,Axis,6721027
990,L00466,Investor,UPI,True,PNB,1967257
991,L00591,Investor,Cheque,False,,0
992,L00765,End User,UPI,True,SBI,1268170
993,L00635,Investor,Cheque,True,PNB,6226040
994,L00838,Investor,Cash,True,HDFC,7219774
995,L00290,End User,Cheque,True,SBI,7235343
996,L00040,End User,Cash,True,PNB,8668031
997,L00031,End User,UPI,False,,0
998,L00243,End User,Bank Transfer,False,,0
999,L00429,Investor,Bank Transfer,False,,0
1000,L00137,End User,Cash,False,,0
1001,L01101,Investor,UPI,True,SBI,8260885
1002,L00865,Investor,Cash,False,,0
1003,L00004,Investor,Cheque,True,PNB,9194345
1004,L00833,Investor,Cheque,False,,0
1005,L00603,Investor,Bank Transfer,False,,0
1006,L01034,End User,Bank Transfer,True,SBI,2755565
1007,L00655,Investor,Cash,False,,0
1008,L00844,Investor,UPI,False,,0
1009,L00784,Investor,UPI,False,,0
1010,L01074,Investor,Cheque,False,,0
1011,L00443,End User,UPI,False,,0
1012,L01178,Investor,UPI,False,,0
1013,L00436,Investor,Bank Transfer,True,SBI,1614496
1014,L01169,Investor,UPI,False,,0
1015,L00101,Investor,Cash,True,PNB,852179
1016,L00773,End User,Cheque,False,,0
1017,L00495,End User,UPI,True,Axis,826274
1018,L01028,Investor,Cash,False,,0
1019,L00807,End User,Cheque,False,,0
1020,L01142,Investor,Bank Transfer,False,,0
1021,L00846,End User,Bank Transfer,False,,0
1022,L00987,End User,Bank Transfer,False,,0
1023,L00228,Investor,UPI,False,,0
1024,L01193,End User,Cheque,True,PNB,2655934
1025,L00672,End User,Cash,True,SBI,671526
1026,L00859,Investor,Bank Transfer,False,,0
1027,L00925,Investor,Bank Transfer,False,,0
1028,L00067,End User,Cheque,True,PNB,5180869
1029,L00068,Investor,Cash,False,,0
1030,L00817,End User,Cheque,True,ICICI,2588076
1031,L00212,End User,Cheque,False,,0
1032,L00013,End User,UPI,True,HDFC,6876614
1033,L00494,Investor,UPI,True,HDFC,3105896
1034,L01165,Investor,Bank Transfer,False,,0
1035,L00300,Investor,Cash,True,HDFC,5031327
1036,L00411,End User,Cash,True,HDFC,6763402
1037,L00757,End User,UPI,True,Axis,5386602
1038,L01075,End User,Cash,False,,0
1039,L00696,Investor,UPI,False,,0
1040,L01151,End User,UPI,True,SBI,9832690
1041,L00724,Investor,Cash,False,,0
1042,L01016,End User,Cheque,True,ICICI,6449393
1043,L00528,Investor,Cheque,False,,0
1044,L00600,End User,UPI,False,,0
1045,L01120,Investor,Bank Transfer,False,,0
1046,L00567,End User,Bank Transfer,False,,0
1047,L00731,Investor,Bank Transfer,False,,0
1048,L00274,End User,UPI,True,SBI,4641399
1049,L00967,Investor,UPI,True,ICICI,7269306
1050,L00238,End User,Cheque,False,,0
1051,L00406,End User,Bank Transfer,True,SBI,6824542
1052,L00003,End User,UPI,False,,0
1053,L00007,End User,Bank Transfer,True,SBI,3420740
1054,L00312,End User,Cash,False,,0
1055,L01091,Investor,Cheque,False,,0
1056,L00452,End User,Bank Transfer,True,HDFC,9005916
1057,L00722,Investor,Bank Transfer,False,,0
1058,L00216,End User,Cheque,False,,0
1059,L01086,End User,Cheque,False,,0
1060,L00028,Investor,Cash,False,,0
1061,L01158,Investor,Bank Transfer,True,Axis,7543496
1062,L00362,End User,UPI,False,,0
1063,L00823,End User,Cheque,False,,0
1064,L00781,Investor,UPI,True,ICICI,4330587
1065,L00629,Investor,UPI,False,,0
1066,L00454,Investor,Bank Transfer,True,HDFC,9401816
1067,L00739,Investor,Cash,False,,0
1068,L00536,End User,Cheque,True,Axis,6669857
1069,L01050,End User,Cash,True,HDFC,7424090
1070,L00399,Investor,UPI,False,,0
1071,L00257,Investor,Cash,True,SBI,9807279
1072,L00292,End User,UPI,True,ICICI,7541482
1073,L00026,Investor,Cheque,True,SBI,4793868
1074,L00337,Investor,Cheque,False,,0
1075,L00585,Investor,UPI,False,,0
1076,L00048,Investor,Bank Transfer,True,HDFC,2210298
1077,L00319,End User,Cheque,False,,0
1078,L00107,End User,Cheque,False,,0
1079,L00799,Investor,Cash,True,Axis,7010082
1080,L00056,End User,UPI,False,,0
1081,L00523,Investor,UPI,True,PNB,7254979
