attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
361,L00361,3,2,1.0,23,2012,False,2,Unfurnished,7.67,False,True
362,L00362,1,3,11.0,37,2000,True,0,Furnished,7.13,False,False
363,L00363,2,2,5.0,15,1995,False,3,Semi-Furnished,2.02,False,True
364,L00364,5,4,8.0,28,1998,False,1,Unfurnished,1.79,True,False
365,L00365,3,4,25.0,26,2012,True,2,Semi-Furnished,0.84,True,False
366,L00366,5,3,13.0,6,2018,True,0,Semi-Furnished,4.55,False,False
367,L00367,3,4,19.0,36,1997,True,1,Semi-Furnished,2.94,False,False
368,L00368,1,2,7.0,21,2020,False,0,Furnished,7.9,False,False
369,L00369,5,3,24.0,30,1998,False,2,Unfurnished,0.55,True,False
370,L00370,5,1,3.0,40,2012,True,3,Furnished,4.27,True,False
371,L00371,2,1,23.0,24,2021,False,4,Unfurnished,7.3,False,True
372,L00372,1,2,15.0,7,2008,True,3,Furnished,0.31,True,False
373,L00373,3,4,25.0,16,2022,True,3,Unfurnished,2.24,True,False
374,L00374,4,1,10.0,7,1995,True,3,Semi-Furnished,0.77,False,True
375,L00375,1,2,16.0,8,2002,False,0,Furnished,7.65,False,False
376,L00376,1,2,21.0,11,2015,True,1,Furnished,1.76,False,True
377,L00377,2,1,12.0,24,2009,True,3,Unfurnished,0.5700000000000001,False,True
378,L00378,2,4,24.0,31,2008,False,1,Furnished,7.66,False,True
379,L00379,5,2,12.0,12,2004,False,3,Semi-Furnished,4.97,True,False
380,L00380,2,1,3.0,28,2017,False,1,Unfurnished,2.93,True,False
381,L00381,2,3,3.0,6,1995,False,2,Semi-Furnished,0.78,False,True
382,L00382,5,1,1.0,20,1995,False,0,Semi-Furnished,3.71,True,False
383,L00383,5,4,10.0,27,1997,False,2,Furnished,5.13,True,True
384,L00384,3,3,24.0,25,2019,True,3,Furnished,5.04,False,False
385,L00385,1,4,20.0,28,2017,False,3,Unfurnished,7.39,True,False
386,L00386,4,1,1.0,11,2010,True,0,Semi-Furnished,0.81,True,False
387,L00387,2,3,4.0,26,2005,True,2,Semi-Furnished,7.02,True,False
388,L00388,5,3,5.0,6,2019,True,2,Unfurnished,7.53,False,True
389,L00389,4,3,5.0,11,2022,False,4,Semi-Furnished,4.57,True,False
390,L00390,5,3,23.0,21,1999,True,2,Semi-Furnished,5.59,True,True
391,L00391,3,1,13.0,35,2004,True,2,Furnished,0.35000000000000003,True,False
392,L00392,4,1,1.0,30,2015,False,4,Furnished,1.35,False,False
393,L00393,4,1,10.0,26,1995,False,4,Unfurnished,6.42,False,True
394,L00394,2,3,9.0,16,2010,True,0,Semi-Furnished,6.38,False,False
395,L00395,3,3,3.0,39,2002,False,4,Unfurnished,4.09,True,False
396,L00396,3,3,3.0,23,2019,False,1,Furnished,7.38,True,True
397,L00397,5,1,20.0,15,2017,False,1,Unfurnished,6.26,True,False
398,L00398,4,4,18.0,32,2021,False,1,Unfurnished,1.7000000000000002,False,True
399,L00399,2,3,23.0,7,2009,False,4,Furnished,0.56,True,False
400,L00400,3,1,7.0,6,2006,True,4,Unfurnished,7.9,False,False
401,L00401,5,4,15.0,26,1995,True,3,Semi-Furnished,0.81,False,True
402,L00402,2,2,24.0,37,2013,False,3,Unfurnished,0.56,False,True
403,L00403,5,4,2.0,24,2005,True,4,Unfurnished,1.67,True,False
404,L00404,4,1,24.0,25,2005,False,3,Semi-Furnished,4.14,True,False
405,L00405,2,4,23.0,28,2009,False,2,Unfurnished,0.43,False,True
406,L00406,3,3,22.0,24,2011,False,3,Furnished,0.54,True,False
407,L00407,3,1,6.0,32,1999,False,2,Unfurnished,0.92,True,False
408,L00408,2,1,13.0,29,2009,False,2,Unfurnished,7.01,True,False
409,L00409,3,3,5.0,18,2007,True,2,Furnished,5.03,False,True
410,L00410,1,4,17.0,5,2020,False,3,Semi-Furnished,0.52,True,True
411,L00411,3,3,18.0,34,2020,False,1,Unfurnished,3.27,True,True
412,L00412,4,2,22.0,24,2003,False,1,Furnished,0.52,False,True
413,L00413,3,2,9.0,27,2011,False,1,Furnished,4.09,False,False
414,L00414,4,2,25.0,36,2021,True,4,Furnished,3.93,True,False
415,L00415,1,3,4.0,6,2000,False,1,Unfurnished,6.45,False,False
416,L00416,1,4,17.0,7,1995,False,2,Semi-Furnished,3.69,True,False
417,L00417,4,3,24.0,30,2020,False,4,Furnished,4.87,False,True
418,L00418,1,4,14.0,22,2009,True,4,Unfurnished,0.54,False,True
419,L00419,2,1,2.0,31,2011,False,4,Unfurnished,6.89,False,True
420,L00420,4,2,8.0,23,2010,False,1,Unfurnished,2.86,True,True
421,L00421,3,4,20.0,10,1997,True,0,Furnished,3.2800000000000002,False,False
422,L00422,3,4,14.0,14,2008,True,0,Unfurnished,3.93,True,True
423,L00423,4,2,18.0,18,2000,False,4,Semi-Furnished,7.69,False,True
424,L00424,2,1,7.0,27,2012,False,4,Unfurnished,6.95,False,False
425,L00425,3,3,21.0,38,1998,True,1,Unfurnished,3.09,False,True
426,L00426,3,4,17.0,22,2014,True,4,Unfurnished,4.87,False,True
427,L00427,1,1,0.0,8,2000,True,3,Semi-Furnished,7.46,True,True
428,L00428,5,1,14.0,20,1995,False,2,Unfurnished,0.78,True,False
429,L00429,3,3,18.0,22,1998,True,1,Unfurnished,7.22,True,True
430,L00430,4,4,25.0,35,2000,False,1,Furnished,7.85,True,False
431,L00431,1,3,16.0,40,1999,False,2,Semi-Furnished,1.55,False,True
432,L00432,5,3,18.0,26,2022,False,0,Furnished,2.55,False,True
433,L00433,4,4,17.0,30,1998,False,2,Semi-Furnished,4.06,True,False
434,L00434,5,2,1.0,11,2001,True,4,Semi-Furnished,0.75,False,True
435,L00435,5,2,9.0,38,2021,True,2,Semi-Furnished,2.76,True,False
436,L00436,2,2,20.0,37,1999,True,0,Unfurnished,0.27,False,True
437,L00437,1,3,25.0,22,2010,False,1,Unfurnished,1.6,True,True
438,L00438,2,1,13.0,14,2017,True,1,Furnished,5.96,True,True
439,L00439,2,4,5.0,39,2020,False,1,Furnished,5.99,True,False
440,L00440,5,3,16.0,22,2008,False,1,Unfurnished,5.28,False,True
441,L00441,1,4,2.0,25,2021,False,3,Semi-Furnished,5.05,True,True
442,L00442,1,2,25.0,25,1998,True,3,Semi-Furnished,4.75,False,True
443,L00443,5,4,16.0,12,2015,True,2,Furnished,3.22,True,False
444,L00444,2,1,24.0,16,2022,True,4,Semi-Furnished,2.79,True,True
445,L00445,3,3,10.0,19,2002,False,3,Unfurnished,2.5300000000000002,True,True
446,L00446,5,2,13.0,13,2000,True,3,Furnished,1.0,True,False
447,L00447,4,2,6.0,15,2022,False,4,Furnished,5.96,False,True
448,L00448,3,1,6.0,34,2013,False,4,Furnished,7.75,False,True
449,L00449,3,3,13.0,34,1996,False,2,Furnished,3.54,False,True
450,L00450,4,1,19.0,29,2006,False,2,Unfurnished,5.51,False,True
451,L00451,3,1,7.0,10,2003,False,2,Unfurnished,1.85,True,False
452,L00452,2,4,4.0,7,2004,True,1,Furnished,6.83,True,False
453,L00453,1,3,8.0,35,2010,False,4,Unfurnished,0.27,True,False
454,L00454,3,2,13.0,7,2004,False,4,Semi-Furnished,1.8599999999999999,False,True
455,L00455,2,4,0.0,10,2014,False,3,Unfurnished,1.37,True,True
456,L00456,1,1,10.0,10,2000,True,3,Unfurnished,1.08,False,True
457,L00457,1,1,4.0,31,2016,True,0,Semi-Furnished,4.45,False,False
458,L00458,5,3,12.0,12,2005,False,0,Semi-Furnished,0.66,False,True
459,L00459,4,3,21.0,31,1996,True,1,Furnished,5.61,True,False
460,L00460,3,1,16.0,34,2009,False,3,Semi-Furnished,1.11,True,False
461,L00461,3,3,12.0,32,2020,False,3,Unfurnished,3.73,True,False
462,L00462,1,4,8.0,31,2002,True,1,Unfurnished,6.99,True,False
463,L00463,1,4,5.0,27,2015,False,3,Semi-Furnished,5.95,False,False
464,L00464,4,1,17.0,18,2013,True,1,Furnished,6.85,True,False
465,L00465,3,1,5.0,23,1995,False,1,Unfurnished,4.87,False,False
466,L00466,2,1,24.0,11,2022,True,0,Unfurnished,2.19,True,False
467,L00467,1,2,4.0,39,2019,False,3,Unfurnished,3.22,True,True
468,L00468,2,4,3.0,39,2019,False,4,Furnished,7.23,True,True
469,L00469,3,1,8.0,33,2004,False,0,Unfurnished,7.95,False,False
470,L00470,2,2,18.0,37,1998,True,2,Furnished,2.9,False,False
471,L00471,4,3,12.0,38,2023,True,2,Semi-Furnished,5.16,False,True
472,L00472,3,1,1.0,39,1997,True,0,Semi-Furnished,0.84,True,False
473,L00473,4,3,18.0,11,2013,False,1,Unfurnished,0.42,False,True
474,L00474,5,1,8.0,7,2019,False,1,Semi-Furnished,6.67,True,True
475,L00475,1,3,11.0,21,2002,True,1,Unfurnished,4.36,False,False
476,L00476,3,3,4.0,8,2013,True,3,Unfurnished,0.46,False,True
477,L00477,5,2,14.0,39,1996,True,3,Furnished,7.59,True,True
478,L00478,2,1,2.0,7,1995,True,3,Semi-Furnished,6.0,True,False
479,L00479,3,2,25.0,24,1996,True,3,Semi-Furnished,4.38,False,True
480,L00480,3,2,21.0,27,2014,True,4,Semi-Furnished,7.36,False,False
481,L00481,2,2,14.0,38,2017,False,1,Furnished,1.67,False,True
482,L00482,5,1,8.0,24,1996,True,0,Semi-Furnished,3.46,False,False
483,L00483,3,1,21.0,14,2004,False,3,Semi-Furnished,1.62,True,True
484,L00484,3,1,7.0,31,2018,False,0,Unfurnished,2.09,False,False
485,L00485,5,4,4.0,6,2004,False,2,Unfurnished,1.75,False,False
486,L00486,4,2,8.0,14,1997,False,2,Furnished,1.4100000000000001,False,True
487,L00487,1,2,16.0,5,2017,True,4,Furnished,6.99,True,True
488,L00488,5,3,15.0,15,2012,False,2,Unfurnished,7.83,False,False
489,L00489,5,3,11.0,40,2006,False,1,Furnished,4.49,True,False
490,L00490,3,2,24.0,29,2001,True,1,Unfurnished,5.46,True,False
491,L00491,5,2,16.0,13,1995,False,1,Furnished,2.74,True,False
492,L00492,2,3,12.0,22,2012,False,2,Furnished,5.97,False,True
493,L00493,4,1,16.0,36,2022,False,1,Unfurnished,7.88,True,True
494,L00494,4,2,15.0,26,2007,True,4,Unfurnished,2.17,True,True
495,L00495,3,1,7.0,40,2015,True,2,Semi-Furnished,5.48,False,False
496,L00496,5,1,0.0,16,1996,False,2,Semi-Furnished,4.7,True,False
497,L00497,3,1,20.0,33,2013,False,1,Unfurnished,5.91,True,False
498,L00498,3,2,12.0,38,1997,True,1,Unfurnished,7.03,False,False
499,L00499,2,3,25.0,37,2007,True,2,Unfurnished,7.04,True,True
500,L00500,2,3,12.0,37,2020,False,2,Unfurnished,5.01,True,True
501,L00501,3,1,6.0,17,2014,False,2,Semi-Furnished,5.76,True,False
502,L00502,2,4,11.0,16,2009,False,3,Semi-Furnished,5.8100000000000005,True,False
503,L00503,2,4,6.0,13,2020,True,1,Furnished,6.24,False,False
504,L00504,5,2,0.0,14,1996,False,2,Unfurnished,6.55,False,True
505,L00505,2,2,11.0,15,2000,False,4,Furnished,6.06,False,True
506,L00506,5,2,17.0,34,1998,True,2,Furnished,7.77,True,False
507,L00507,2,1,10.0,28,2008,True,0,Semi-Furnished,3.68,False,False
508,L00508,4,2,23.0,23,2021,False,4,Semi-Furnished,4.9,True,False
509,L00509,5,3,9.0,16,2006,False,3,Furnished,3.91,False,False
510,L00510,5,1,21.0,12,1998,False,0,Unfurnished,1.22,False,False
511,L00511,3,4,13.0,13,2012,True,0,Semi-Furnished,5.89,True,False
512,L00512,1,2,8.0,33,2017,False,1,Furnished,4.74,True,True
513,L00513,4,4,9.0,35,1998,True,1,Unfurnished,5.51,True,False
514,L00514,1,4,0.0,14,2000,True,4,Semi-Furnished,1.74,False,False
515,L00515,1,2,21.0,15,2012,False,4,Unfurnished,3.63,False,True
516,L00516,3,4,18.0,36,2014,True,3,Semi-Furnished,1.43,True,True
517,L00517,4,2,22.0,37,2012,False,1,Semi-Furnished,3.9699999999999998,False,False
518,L00518,5,3,8.0,11,2020,False,1,Unfurnished,1.01,True,True
519,L00519,4,2,15.0,6,2020,True,0,Furnished,7.1,False,True
520,L00520,3,3,5.0,29,1997,True,0,Unfurnished,0.31,True,False
521,L00521,3,2,15.0,20,2000,False,1,Unfurnished,4.18,False,True
522,L00522,1,3,18.0,9,2018,True,3,Furnished,7.42,False,True
523,L00523,4,1,21.0,26,2023,False,4,Furnished,3.25,False,True
524,L00524,3,2,6.0,20,2018,True,3,Unfurnished,1.97,False,False
525,L00525,2,1,1.0,32,2003,False,2,Furnished,7.96,True,False
526,L00526,4,2,25.0,12,2004,True,1,Semi-Furnished,2.48,True,False
527,L00527,2,3,12.0,18,2012,True,3,Semi-Furnished,1.21,True,False
528,L00528,5,1,15.0,37,2007,True,0,Furnished,1.87,False,False
529,L00529,5,4,6.0,32,2019,True,4,Unfurnished,2.34,True,False
530,L00530,4,3,25.0,14,2012,False,3,Unfurnished,6.8,True,False
531,L00531,5,4,13.0,13,2017,True,0,Unfurnished,0.42,True,False
532,L00532,5,3,22.0,40,2020,False,4,Unfurnished,5.69,False,True
533,L00533,3,2,5.0,10,2004,True,1,Unfurnished,0.41000000000000003,True,False
534,L00534,1,4,5.0,24,2015,True,4,Semi-Furnished,5.82,False,False
535,L00535,5,4,1.0,38,2020,True,4,Semi-Furnished,2.66,False,False
536,L00536,5,4,25.0,6,2012,True,0,Semi-Furnished,1.77,False,True
537,L00537,1,1,9.0,26,1997,False,3,Semi-Furnished,1.63,True,True
538,L00538,4,3,17.0,17,2012,True,2,Furnished,5.46,True,False
539,L00539,3,4,25.0,32,2021,True,2,Semi-Furnished,1.02,False,True
540,L00540,1,4,17.0,9,1995,False,3,Semi-Furnished,0.25,False,True
541,L00541,3,3,18.0,21,2017,True,0,Unfurnished,1.88,True,True
542,L00542,1,3,4.0,7,2003,False,3,Semi-Furnished,4.95,False,False
543,L00543,5,1,25.0,14,2014,True,1,Furnished,5.85,True,False
544,L00544,4,3,13.0,16,1998,False,1,Unfurnished,4.9,True,False
545,L00545,4,3,12.0,21,1995,True,3,Furnished,6.3,True,False
546,L00546,5,1,21.0,6,2012,True,4,Semi-Furnished,6.78,True,True
547,L00547,5,2,19.0,17,2012,False,3,Furnished,6.55,True,False
548,L00548,3,1,4.0,40,2020,False,3,Unfurnished,4.51,False,False
549,L00549,4,3,11.0,38,2021,True,1,Furnished,3.46,False,False
550,L00550,1,4,16.0,34,2017,False,0,Unfurnished,4.95,False,False
551,L00551,2,3,25.0,6,2006,True,4,Furnished,0.75,False,True
552,L00552,1,1,5.0,12,2004,False,1,Furnished,7.14,False,True
553,L00553,3,1,16.0,7,2016,True,2,Furnished,3.27,True,False
554,L00554,5,2,8.0,14,2018,True,0,Unfurnished,5.03,False,True
555,L00555,1,1,19.0,24,2023,False,4,Furnished,2.83,False,True
556,L00556,5,1,25.0,7,2007,True,1,Unfurnished,4.72,False,False
557,L00557,5,1,18.0,35,2019,True,2,Unfurnished,5.28,False,True
558,L00558,4,3,12.0,14,2021,False,3,Furnished,5.27,True,False
559,L00559,5,4,20.0,16,1995,False,2,Furnished,5.57,True,False
560,L00560,3,1,20.0,17,1995,False,4,Unfurnished,4.57,True,True
561,L00561,1,1,14.0,17,2008,False,4,Unfurnished,1.03,True,True
562,L00562,4,4,2.0,11,2018,False,0,Unfurnished,7.87,True,True
563,L00563,1,4,9.0,27,2021,False,4,Furnished,6.33,False,True
564,L00564,5,3,0.0,30,2005,False,1,Unfurnished,6.12,False,False
565,L00565,1,3,5.0,36,1999,False,3,Unfurnished,6.1,False,True
566,L00566,5,4,7.0,20,2001,False,1,Unfurnished,1.83,False,False
567,L00567,2,2,1.0,28,1997,False,0,Furnished,6.55,True,False
568,L00568,4,1,16.0,13,2012,True,0,Furnished,6.92,True,True
569,L00569,1,1,16.0,33,2003,True,1,Furnished,7.41,False,False
570,L00570,2,1,12.0,37,2019,True,1,Semi-Furnished,4.39,True,True
571,L00571,1,1,17.0,25,2004,True,0,Furnished,2.38,True,True
572,L00572,4,1,9.0,14,2016,True,0,Semi-Furnished,3.77,False,True
573,L00573,5,1,6.0,28,2009,True,3,Unfurnished,7.47,False,False
574,L00574,3,2,9.0,22,1996,True,1,Furnished,0.97,False,True
575,L00575,1,4,22.0,9,2006,True,2,Semi-Furnished,0.8200000000000001,False,True
576,L00576,1,1,5.0,7,2010,False,1,Furnished,0.39,True,True
577,L00577,5,3,13.0,14,2001,False,2,Furnished,3.95,True,True
578,L00578,5,1,22.0,24,2008,False,0,Furnished,6.41,True,True
579,L00579,5,3,2.0,7,2014,True,1,Furnished,2.61,True,False
580,L00580,5,4,21.0,26,2001,False,2,Semi-Furnished,1.24,True,False
581,L00581,5,1,21.0,26,2020,False,0,Semi-Furnished,7.38,True,True
582,L00582,3,4,18.0,18,2014,False,1,Furnished,6.77,True,True
583,L00583,2,4,21.0,11,1996,False,1,Furnished,2.95,True,False
584,L00584,3,4,12.0,40,2013,False,4,Furnished,3.2,False,True
585,L00585,2,3,4.0,29,2006,False,4,Furnished,5.0,False,True
586,L00586,1,4,9.0,25,2012,False,2,Semi-Furnished,3.2800000000000002,True,False
587,L00587,3,4,23.0,11,2013,True,3,Semi-Furnished,5.99,True,True
588,L00588,3,2,0.0,28,1996,True,2,Unfurnished,7.94,True,False
589,L00589,2,3,12.0,19,1996,False,2,Furnished,4.22,True,False
590,L00590,3,3,0.0,40,2019,True,2,Unfurnished,7.19,True,False
591,L00591,2,3,8.0,12,2016,False,1,Furnished,2.93,True,True
592,L00592,5,2,4.0,10,2017,False,1,Semi-Furnished,6.88,True,True
593,L00593,1,3,21.0,32,2012,True,1,Semi-Furnished,6.19,False,False
594,L00594,2,3,2.0,16,2010,False,1,Unfurnished,4.96,False,False
595,L00595,3,2,14.0,31,2023,True,2,Furnished,5.24,False,False
596,L00596,5,3,11.0,17,1995,True,4,Unfurnished,7.05,True,True
597,L00597,1,4,24.0,32,1995,False,2,Semi-Furnished,7.67,False,False
598,L00598,4,2,12.0,13,2019,False,4,Semi-Furnished,6.17,False,False
599,L00599,5,4,25.0,33,2004,True,1,Furnished,0.47000000000000003,False,False
600,L00600,3,2,5.0,33,2016,True,3,Unfurnished,0.22,True,False
601,L00601,4,2,22.0,33,2002,True,1,Unfurnished,4.78,False,True
602,L00602,1,2,21.0,6,2017,True,2,Semi-Furnished,6.89,False,False
603,L00603,1,4,3.0,16,1998,False,2,Unfurnished,7.46,True,False
604,L00604,4,2,6.0,31,2000,True,1,Furnished,4.21,False,False
605,L00605,1,1,3.0,26,2022,True,1,Semi-Furnished,5.7,True,True
606,L00606,5,1,12.0,30,1996,True,3,Furnished,7.82,False,True
607,L00607,2,3,0.0,9,2013,False,0,Semi-Furnished,1.01,True,False
608,L00608,2,3,15.0,8,2002,False,4,Semi-Furnished,1.33,False,True
609,L00609,2,1,20.0,29,2020,True,3,Semi-Furnished,2.0,False,False
610,L00610,5,1,14.0,28,2014,False,4,Unfurnished,4.54,False,True
611,L00611,3,1,4.0,27,1995,True,1,Unfurnished,7.68,False,True
612,L00612,1,1,24.0,40,2005,True,4,Semi-Furnished,5.01,True,True
613,L00613,4,1,2.0,38,2012,True,2,Furnished,2.1,False,True
614,L00614,1,4,13.0,19,2013,False,1,Furnished,6.0,False,False
615,L00615,2,2,8.0,30,2016,False,4,Unfurnished,7.19,True,False
616,L00616,2,1,24.0,11,1995,False,4,Furnished,4.03,True,False
617,L00617,1,2,24.0,39,2019,False,1,Unfurnished,5.67,True,True
618,L00618,2,2,13.0,23,2022,True,3,Semi-Furnished,4.02,True,True
619,L00619,1,4,11.0,22,1995,True,0,Unfurnished,3.67,False,True
620,L00620,3,3,17.0,24,2014,False,1,Furnished,4.8,False,False
621,L00621,5,1,7.0,25,1998,True,3,Semi-Furnished,0.48,False,True
622,L00622,4,2,23.0,21,2016,False,2,Unfurnished,6.02,False,False
623,L00623,5,1,20.0,35,2000,True,3,Unfurnished,3.44,False,False
624,L00624,2,4,8.0,10,2014,True,2,Unfurnished,1.28,False,True
625,L00625,5,2,19.0,6,1999,False,1,Semi-Furnished,4.45,False,False
626,L00626,2,1,20.0,40,2016,True,2,Furnished,6.26,True,True
627,L00627,3,2,1.0,28,1997,True,0,Unfurnished,5.22,False,True
628,L00628,4,3,25.0,12,2022,True,4,Furnished,0.6000000000000001,False,True
629,L00629,3,3,3.0,34,2022,False,2,Furnished,5.76,True,True
630,L00630,5,1,23.0,27,1998,False,1,Semi-Furnished,7.01,True,False
631,L00631,1,2,5.0,6,2013,True,3,Unfurnished,3.54,False,False
632,L00632,3,4,21.0,19,2018,True,2,Furnished,6.19,False,False
633,L00633,2,4,12.0,17,1996,True,1,Semi-Furnished,1.81,False,False
634,L00634,2,3,0.0,40,2003,True,3,Furnished,0.74,True,True
635,L00635,2,1,5.0,27,2005,False,1,Furnished,2.7800000000000002,True,True
636,L00636,4,1,17.0,10,1995,True,1,Furnished,7.47,False,True
637,L00637,4,4,21.0,26,2017,True,4,Furnished,7.38,True,True
638,L00638,3,3,12.0,8,2023,True,3,Semi-Furnished,0.61,False,True
639,L00639,3,3,10.0,26,2021,False,2,Unfurnished,6.97,False,False
640,L00640,2,2,10.0,13,2002,True,2,Unfurnished,0.58,False,True
641,L00641,2,1,7.0,17,1996,True,4,Unfurnished,1.1400000000000001,False,True
642,L00642,1,1,14.0,28,2023,False,0,Furnished,3.48,False,True
643,L00643,4,2,6.0,13,1997,False,1,Furnished,3.61,True,False
644,L00644,3,4,2.0,11,1998,True,0,Furnished,3.2,True,True
645,L00645,2,2,23.0,35,2005,True,0,Furnished,2.14,False,False
646,L00646,4,4,10.0,10,2001,False,0,Furnished,3.49,False,True
647,L00647,3,2,11.0,7,2022,False,1,Furnished,2.77,True,False
648,L00648,2,4,19.0,39,2015,False,2,Unfurnished,1.85,True,False
649,L00649,1,4,8.0,30,2013,False,0,Semi-Furnished,4.8100000000000005,False,False
650,L00650,4,3,17.0,40,1995,False,0,Furnished,0.38,True,True
651,L00651,4,4,16.0,13,2020,False,3,Unfurnished,0.9400000000000001,True,False
652,L00652,5,4,1.0,34,2022,True,4,Semi-Furnished,1.2,False,False
653,L00653,2,1,9.0,18,2002,False,2,Semi-Furnished,7.25,True,True
654,L00654,4,3,14.0,12,2009,True,2,Furnished,5.52,False,False
655,L00655,5,1,10.0,7,2010,True,2,Unfurnished,5.28,True,True
656,L00656,1,2,5.0,27,2018,True,1,Furnished,3.58,True,True
657,L00657,5,1,23.0,18,2008,False,0,Unfurnished,2.2800000000000002,True,True
658,L00658,1,1,21.0,19,2018,False,2,Semi-Furnished,2.25,True,False
659,L00659,4,1,22.0,17,1995,True,2,Furnished,5.27,False,False
660,L00660,5,4,10.0,5,2012,True,2,Semi-Furnished,2.01,False,True
661,L00661,2,2,21.0,35,2010,True,3,Unfurnished,1.88,True,True
662,L00662,2,2,1.0,37,2016,False,3,Unfurnished,7.8,False,False
663,L00663,1,2,3.0,31,2002,True,2,Unfurnished,6.6,True,True
664,L00664,5,2,6.0,12,2019,True,4,Unfurnished,5.04,False,True
665,L00665,3,4,6.0,6,2002,False,4,Semi-Furnished,5.51,False,False
666,L00666,4,2,25.0,9,2016,True,3,Semi-Furnished,4.24,True,False
667,L00667,3,3,3.0,26,2013,False,0,Unfurnished,2.73,True,True
668,L00668,5,1,18.0,15,2003,True,4,Semi-Furnished,3.42,True,False
669,L00669,5,1,10.0,32,1999,True,1,Unfurnished,5.99,True,False
670,L00670,4,3,23.0,15,2022,True,0,Semi-Furnished,2.76,False,True
671,L00671,1,3,24.0,22,2015,False,3,Furnished,6.67,True,False
672,L00672,1,2,6.0,25,2018,True,3,Unfurnished,6.17,True,True
673,L00673,4,1,23.0,34,2018,True,1,Furnished,1.3599999999999999,True,False
674,L00674,3,2,18.0,33,2007,True,1,Semi-Furnished,5.6,False,True
675,L00675,3,2,8.0,33,2020,False,4,Semi-Furnished,2.12,True,True
676,L00676,4,2,17.0,17,2002,False,0,Unfurnished,6.13,True,False
677,L00677,4,1,10.0,36,2013,False,0,Furnished,2.9,False,False
678,L00678,2,2,7.0,31,1997,False,2,Furnished,5.33,False,True
679,L00679,2,1,5.0,18,2006,True,2,Unfurnished,4.21,False,False
680,L00680,2,2,8.0,27,1995,True,1,Semi-Furnished,5.42,False,False
681,L00681,4,2,13.0,5,2011,False,4,Semi-Furnished,6.43,True,False
682,L00682,3,4,3.0,13,2011,False,0,Unfurnished,1.4100000000000001,False,False
683,L00683,4,3,10.0,17,2012,False,1,Unfurnished,6.06,False,False
684,L00684,3,1,4.0,6,1998,False,0,Unfurnished,3.58,True,True
685,L00685,2,3,3.0,19,2018,True,3,Unfurnished,6.39,False,False
686,L00686,1,1,3.0,30,2016,False,2,Unfurnished,4.86,False,False
687,L00687,2,3,17.0,17,1996,False,1,Semi-Furnished,1.17,False,True
688,L00688,4,2,7.0,38,2019,True,4,Semi-Furnished,7.41,True,False
689,L00689,1,3,24.0,23,2017,True,1,Furnished,1.99,False,True
690,L00690,1,4,11.0,30,2002,True,4,Semi-Furnished,2.9,False,True
