Listing_ID,City,Property_Type,Price,Sqft,Date_Listed,Agent_ID,Latitude,Longitude
L00252,Chicago,Condo,340931.0089435264,2781.999489666,2023-10-21,A0015,32.4143042199,-77.8043594508
L00253,Houston,Apartment,1377154.0013516871,2690.0172201397,2023-01-15,A0012,41.436518168,-115.5773259192
L00254,Chicago,Condo,812662.9994363713,3374.9976441742,2023-01-04,A0012,46.8590504596,-77.3058445192
L00255,Los Angeles,Townhouse,245931.0011047741,1661.9910845003,2024-01-15,A0041,47.7951224497,-82.9227977771
L00256,New York,Apartment,1664709.012557955,4844.9868579921,2023-04-21,A0025,39.7138798785,-100.7388223721
L00257,Houston,Townhouse,814909.9972640267,1788.9972664862,2023-07-09,A0020,47.3820297495,-74.7727301684
L00258,Chicago,Apartment,1952502.0106992929,929.9897637296,2023-03-21,A0011,26.0880417289,-123.4782391161
L00259,Phoenix,Apartment,1513413.9866112638,1167.9933839002,2023-05-20,A0029,34.0452387524,-77.9622308398
L00260,Houston,Townhouse,1373130.0118805857,4121.001552857,2023-08-01,A0018,48.6913965605,-116.2759487029
L00261,Los Angeles,Apartment,823879.0111044048,4020.9907632697,2023-02-26,A0019,39.2551159409,-102.87906444
L00262,Phoenix,Townhouse,1205060.003600858,3025.9903350934,2023-01-24,A0015,48.2832833664,-76.1638946967
L00263,Houston,Apartment,116120.0004918809,2174.0086385466,2023-06-04,A0014,45.1163803881,-97.8220854332
L00264,Los Angeles,Condo,707013.9970947932,3187.0172030679,2023-03-03,A0001,34.9576939253,-109.1294489738
L00265,Houston,Townhouse,468458.001732026,1557.9991697056,2023-07-14,A0035,26.3596706132,-74.847201783
L00266,Los Angeles,Condo,251153.0025949384,3752.009540835,2024-03-17,A0048,44.5050974803,-67.0204024297
L00267,New York,Townhouse,139302.9858688888,4266.0014652561,2024-04-16,A0005,48.9051076982,-92.7886222177
L00268,Chicago,Townhouse,1302505.9980598649,3812.9997924976,2023-12-30,A0041,43.4585213179,-70.2121242137
L00269,Houston,Condo,341536.0140288627,3818.0020334877,2023-01-11,A0021,45.384755189,-110.6565652296
L00270,Los Angeles,Townhouse,1844884.0228656845,3464.0184872107,2023-02-15,A0028,35.8214116109,-117.5207275338
L00271,New York,House,1013679.0050417512,3779.9953694917,2023-09-26,A0006,47.8973934253,-89.8404281269
L00272,Houston,Condo,1664066.0006837538,3281.0029937952,2023-04-24,A0022,30.4755270117,-86.0491191319
L00273,Los Angeles,Apartment,1170561.008004532,1433.9977827875,2023-09-29,A0033,39.8110931085,-104.2286200843
L00274,Los Angeles,Condo,836308.9846765029,1708.9975409526,2023-05-01,A0007,27.7122161417,-86.060316955
L00275,Los Angeles,Condo,513708.0052275061,1921.0013517326,2023-11-05,A0010,37.4872695717,-80.2127774763
L00276,New York,House,1720778.9935092116,4546.9894322362,2023-08-26,A0049,37.475110432,-75.5735117873
L00277,Phoenix,Townhouse,1528440.011963664,3146.9991089171,2024-03-18,A0041,38.2370032657,-92.4509142578
L00278,Chicago,House,1022248.9975729404,1058.9957391852,2023-08-29,A0029,46.0531407817,-101.5899063173
L00279,Chicago,Condo,1340296.9973881342,960.0089227777,2023-06-30,A0033,28.2274792772,-123.3381777659
L00280,New York,Condo,1068344.0101723492,4201.9986982626,2023-01-20,A0004,43.1211247672,-89.0438701493
L00281,Chicago,Condo,260915.9911746073,1238.9881730248,2023-11-11,A0039,41.9131518669,-112.644432971
L00282,Phoenix,Townhouse,1070375.9945143384,835.9820099352,2023-08-19,A0037,28.2723185115,-124.1539746702
L00283,Los Angeles,Condo,1368788.9923506952,4396.0078531699,2023-09-14,A0010,33.4048840184,-90.7790200299
L00284,New York,Townhouse,317058.9957185179,3312.9979292966,2024-01-01,A0006,34.415156911,-99.6242891514
L00285,Phoenix,House,182086.0012163385,2529.000327034,2023-12-29,A0029,46.6788513828,-104.7973469969
L00286,Houston,House,863149.0018741583,3554.0016768271,2024-04-14,A0019,37.3455483849,-79.5339548434
L00287,Houston,Townhouse,1724169.999012388,3270.995952744,2023-12-14,A0039,34.5000946675,-88.9217096616
L00288,New York,Condo,238226.9857836941,3199.996553495,2023-02-18,A0036,45.6949830401,-69.9243034825
L00289,Houston,Condo,628472.99556647,1731.0029060347,2023-06-20,A0006,28.5128781324,-71.2539566469
L00290,Phoenix,House,833627.0084125618,3040.9992229787,2024-05-10,A0042,36.8091980359,-110.033377622
L00291,Houston,House,1347891.023512588,1193.995326138,2023-06-08,A0036,36.0209072804,-68.1655771691
L00292,Houston,Condo,1805372.0049611328,1546.0039942503,2023-12-10,A0045,36.8208045252,-105.9342102062
L00293,Phoenix,Apartment,1454812.0030471503,3968.0047789811,2023-09-18,A0024,40.2191057873,-111.0926128583
L00294,New York,Condo,747738.9978355034,1976.0000747021,2024-05-01,A0014,26.8269736978,-117.5225345657
L00295,Chicago,Townhouse,502664.0048889878,2354.9868158727,2023-03-12,A0010,28.075701035,-116.1819772956
L00296,New York,Condo,1870893.997594144,1328.0071100023,2023-09-17,A0050,28.3377801665,-87.8358928543
L00297,Phoenix,Apartment,1488165.9873578243,3257.9897410208,2024-03-24,A0050,29.3880574172,-104.9429313636
L00298,Phoenix,House,1352516.032273124,3585.99737303,2023-03-20,A0011,46.5281742875,-97.5146013475
L00299,Los Angeles,House,1612429.996351601,4085.0267898045,2023-01-23,A0027,40.9948079747,-115.0037948674
L00300,Chicago,House,1031552.0044955146,2833.998707208,2024-01-21,A0048,29.6204012437,-122.6369886949
L00301,Houston,House,1219902.0183984083,2458.9968982798,2023-06-08,A0031,29.0465995195,-108.8166427131
L00302,Los Angeles,Condo,1522511.9946279912,4109.0055840342,2023-08-25,A0050,29.2524983353,-119.8528525098
L00303,Chicago,Townhouse,1154671.0042251872,4820.0084409178,2023-08-03,A0011,27.895228539,-98.2646078912
L00304,Los Angeles,House,1930816.974590996,2547.9930339164,2023-01-27,A0042,29.9517863381,-103.8668808038
L00305,Houston,Condo,1262956.0037257026,1339.996881518,2023-12-31,A0034,37.0821585793,-84.9725705262
L00306,New York,Condo,275897.9925030102,1812.9968363301,2023-05-20,A0029,25.9478993735,-78.6458491425
L00307,Phoenix,House,1842831.0104236747,4083.0183421371,2023-02-16,A0015,40.0625687847,-120.2553714718
L00308,Houston,Condo,155931.0168821527,3898.0200850486,2023-01-28,A0026,45.955825147,-71.5838497541
L00309,Phoenix,Condo,594461.9959879348,3663.0134555542,2023-02-11,A0024,26.4548811413,-108.9342520766
L00310,Los Angeles,Apartment,768329.993986273,1311.0182796236,2024-03-05,A0046,44.3775255687,-81.6044123315
L00311,Chicago,House,388567.0079261822,813.01903841,2023-05-27,A0031,29.4442047651,-112.8532004521
L00312,Los Angeles,Townhouse,1040784.975347471,543.0007998975,2024-04-08,A0006,33.8782867412,-96.8637726509
L00313,New York,Condo,552260.0108823539,1724.0163948612,2023-10-08,A0047,39.8446928641,-103.6001660755
L00314,Phoenix,Townhouse,333175.0152512161,2859.998775809,2023-05-02,A0020,36.08728255,-81.6583747545
L00315,New York,Apartment,600042.995496185,3938.9969757849,2023-11-24,A0040,25.8646585466,-110.364866586
L00316,Houston,Apartment,332485.0011360997,4594.0015078341,2023-11-02,A0035,42.1149704723,-73.0620938752
L00317,New York,House,1606895.9862518606,1676.0069921164,2023-05-30,A0028,37.2810943273,-94.1256750065
L00318,New York,Condo,604499.0088897446,3912.0108746566,2023-04-06,A0043,27.5780443965,-99.06526496
L00319,New York,Condo,241932.9900118078,4808.9931763354,2023-10-06,A0033,37.7826693841,-110.92876662
L00320,Phoenix,Apartment,918840.009052922,4351.0254546392,2023-01-23,A0041,31.46655502,-103.1266262227
L00321,Houston,Condo,631943.0123398531,632.9893552559,2023-07-02,A0005,25.4625498707,-106.3225401001
L00322,Chicago,House,1637088.0001053067,1349.0095220458,2024-01-31,A0038,30.0680500265,-106.005002725
L00323,Chicago,House,192978.0184836741,3385.9994439825,2023-10-07,A0022,27.8854647068,-73.3362984706
L00324,Los Angeles,Townhouse,1558335.999327189,4419.9878073203,2023-11-20,A0012,39.2491112974,-85.61020192
L00325,Los Angeles,Apartment,1601655.0045433508,4249.0007303484,2023-01-19,A0019,43.9497395951,-96.1089183082
L00326,Los Angeles,Apartment,1759075.9966790662,2134.0055628319,2024-03-29,A0003,27.0859805227,-93.8616330648
L00327,Chicago,Condo,1180837.001260799,3762.0084204856,2024-02-22,A0035,39.080033408,-81.7602729246
L00328,Houston,Condo,176799.0063447692,2065.0029652304,2023-05-27,A0023,35.3629663438,-117.5940445148
L00329,New York,Condo,672975.9956228542,1518.9877857989,2024-02-14,A0024,31.7965644986,-103.9547069896
L00330,Houston,Townhouse,1658828.9961442258,4102.0079717061,2024-04-03,A0025,40.5055098105,-91.8817119267
L00331,Chicago,House,1140613.0028570937,4575.0132898049,2023-07-08,A0034,33.5525003868,-67.7808043594
L00332,Chicago,Apartment,1624800.0113126468,3976.9947926874,2023-02-10,A0028,39.5337450589,-111.2281508293
L00333,Phoenix,House,1243941.9948504146,2906.0047913049,2023-06-14,A0007,27.4511603825,-116.1551475019
L00334,New York,Condo,1486048.0112223628,2921.0224453624,2023-06-06,A0029,30.8957959538,-115.6840117916
L00335,Phoenix,Townhouse,449479.0028206543,4135.9973550603,2023-06-29,A0029,29.473481663,-108.4604817659
L00336,New York,Condo,1389437.0043671613,4063.0092792654,2023-05-21,A0041,29.1343847664,-72.9973252696
L00337,New York,Apartment,1507573.9938341284,3827.0083813417,2023-07-06,A0033,26.927753693,-94.558423472
L00338,Los Angeles,Apartment,399429.9982265029,4089.0049393983,2023-01-18,A0009,34.8353380304,-68.0082891186
L00339,New York,House,1732664.990023858,3500.0029472587,2023-07-05,A0025,27.678425099400002,-101.9442642189
L00340,Phoenix,Apartment,1368974.9844771922,1756.0026101601,2023-12-14,A0029,48.253095865,-74.8157891799
L00341,Chicago,Condo,1031007.9899110636,1128.9756560908,2023-10-21,A0009,44.6123396632,-110.0318812484
L00342,Phoenix,Condo,934736.9903392176,3074.9926300407,2023-11-29,A0018,29.1015213621,-86.1930495621
L00343,Los Angeles,Apartment,154343.9924061539,2023.9872759031,2023-09-13,A0034,47.3160748295,-92.7092346297
L00344,Houston,Apartment,648984.9830821364,2631.9956076664,2023-12-27,A0029,38.7140582891,-108.7538583061
L00345,Los Angeles,Condo,1555382.0151606973,4523.0102815996,2023-04-13,A0008,43.4698170358,-114.1694732164
L00346,Los Angeles,Apartment,1048002.0061827354,1914.0118077551,2024-04-05,A0046,32.7781520909,-100.3266955641
L00347,Houston,Apartment,1799768.9881198704,3118.0123294813,2023-12-08,A0023,37.209848464,-110.9357091826
L00348,New York,Condo,1969257.9900682915,2957.0051837067,2024-03-11,A0011,27.7564786442,-89.5697450877
L00349,Los Angeles,Condo,1166937.989796752,2335.9900039456,2023-03-04,A0013,31.9279195051,-91.2754724375
L00350,Los Angeles,House,1757532.0009277677,4547.0046260651,2023-01-14,A0024,28.7209429271,-97.0818287375
L00351,Phoenix,Condo,1080221.0138637878,1562.9885765106,2023-11-10,A0006,37.7737571517,-121.9995503128
L00352,New York,Condo,935000.9999176912,4420.9935683194,2023-09-27,A0027,33.0709052357,-117.2093220477
L00353,Houston,Apartment,362828.9999407674,3096.9908816191,2023-11-25,A0005,26.5326788328,-67.5916384801
L00354,Houston,Townhouse,1526290.99622272,4737.9858369664,2023-06-26,A0009,32.7302786734,-78.0112458014
L00355,Phoenix,House,1710154.0021632467,1556.996239924,2023-08-10,A0033,31.1241580414,-85.4882891169
L00356,New York,Apartment,1186537.98720319,1753.0040028071,2023-06-05,A0011,43.2365517234,-90.45485178
L00357,Los Angeles,Condo,1587577.007705341,2346.9997964882,2023-06-27,A0034,36.3332861424,-101.1104422106
L00358,Chicago,Apartment,625556.9999320062,2108.0014633513,2023-11-22,A0036,33.3577396968,-71.0981739566
L00359,Chicago,House,1410766.0072054707,2979.9940996855,2023-11-11,A0035,44.9351086698,-69.0199662229
L00360,New York,House,1341111.9831775783,1762.9995972822,2023-03-29,A0043,27.9830178151,-82.6178151837
L00361,Phoenix,Condo,1866913.0041874384,836.9973338802,2024-02-27,A0002,47.5219395271,-114.4978227368
L00362,New York,Apartment,1445224.9964286794,2667.9856836051,2023-11-30,A0014,26.6086718229,-82.0122076436
L00363,Phoenix,Townhouse,1396266.9873603734,748.005340852,2023-09-12,A0041,38.7889702468,-76.1645567383
L00364,Phoenix,Condo,1446177.0018202518,2973.9853506202,2023-09-05,A0016,28.343538555,-78.8693844283
L00365,Houston,Condo,1051150.0108617682,1096.9910922086,2023-12-19,A0004,29.8449498184,-115.4988444133
L00366,Los Angeles,Townhouse,971620.9979079936,4466.0157465451,2023-08-26,A0014,28.9462672978,-77.7660054933
L00367,Chicago,House,755532.9920719911,3114.9930941112,2024-01-11,A0023,40.952316826,-94.6615242112
L00368,Houston,House,1695229.987051917,3535.0128092952,2023-09-21,A0036,33.6078337747,-74.1166472237
L00369,New York,Condo,606960.9851352855,4320.9938641606,2023-03-04,A0018,34.4099350973,-77.6488100691
L00370,Houston,House,395440.9949715388,1293.0128722578,2023-01-26,A0019,35.5414008065,-103.1412242356
L00371,Houston,Townhouse,620659.9895137468,1808.0272204918,2024-02-21,A0021,36.1030646509,-107.50351178
L00372,Phoenix,Condo,498110.0072671685,1805.0187530056,2023-09-13,A0033,42.9277948425,-95.8567125463
L00373,Houston,Townhouse,1943555.0072815544,3027.0146544194,2023-09-12,A0002,30.5920344793,-72.8388972425
L00374,New York,Townhouse,1159992.9839699797,4245.0033211106,2024-05-09,A0016,34.2222324311,-93.4666223612
L00375,Los Angeles,Condo,202043.0228691209,914.0048216816,2023-05-25,A0032,46.7443628085,-88.7993472729
L00376,Phoenix,Townhouse,699257.0017569952,4896.0051827309,2023-01-05,A0007,27.7881716963,-70.4895313446
L00377,Houston,House,1950643.0045136567,2665.9875144137,2024-01-08,A0024,40.0820592118,-105.5478693059
L00378,Houston,Condo,194879.9975266283,3781.0090201672,2023-01-27,A0037,28.3464924285,-78.9531824308
L00379,Phoenix,House,860267.0079295521,2863.9974924716,2023-02-07,A0025,39.8844008013,-94.0628411039
L00380,Phoenix,Townhouse,1703070.9998005717,2791.0031717624,2024-02-27,A0040,46.4533580428,-79.2490465599
L00381,Phoenix,Apartment,369826.0123048682,1291.9867344389,2023-07-21,A0024,28.6619870991,-106.9294855143
L00382,Chicago,Condo,1683276.0035438384,1681.0055967593,2023-04-12,A0039,30.9775564557,-81.8294287479
L00383,Phoenix,Townhouse,1148739.000503139,828.9858123678,2023-01-24,A0003,25.796229034,-91.9606412931
L00384,Los Angeles,Condo,1786038.0044280733,4380.006415504,2023-09-23,A0030,43.298565359,-74.1638125138
L00385,Los Angeles,House,787794.0097573336,3109.001622504,2023-03-25,A0026,33.2077811534,-77.3552117018
L00386,Phoenix,Condo,1345129.997901003,3254.9843818734,2023-09-17,A0033,27.6613810651,-75.9003969438
L00387,Phoenix,Townhouse,1586334.987152632,2954.9914917671,2023-09-01,A0002,28.0637182233,-101.9692377734
L00388,Chicago,Condo,1513073.9884591145,1397.0006985258,2023-08-02,A0038,44.1519842814,-116.3030303566
L00389,Chicago,Apartment,1351810.0075491988,4386.9979294687,2023-05-16,A0042,30.5043002922,-83.1135966908
L00390,Phoenix,House,1612885.0120417045,920.0216034866,2023-10-26,A0031,42.2911112288,-87.7912735312
L00391,Los Angeles,Townhouse,409908.0190042604,2484.0102697381,2023-01-17,A0037,41.6582882618,-93.5097413925
L00392,New York,House,139714.0187486207,4111.9837666995,2023-06-10,A0027,31.0450326363,-104.9505510703
L00393,Los Angeles,Townhouse,1548084.0073965185,2169.9908316123,2023-07-30,A0033,29.348672178,-72.3152159961
L00394,Phoenix,Townhouse,1930430.998833786,1010.0068667688,2023-12-28,A0009,38.9988089814,-101.7478990029
L00395,Phoenix,House,1276264.0103377383,3161.9904639789,2023-12-06,A0031,36.0898877508,-70.0455305379
L00396,Phoenix,Townhouse,757986.0002898887,1917.9928814838,2023-08-24,A0035,28.6820322147,-90.9791498442
L00397,Chicago,Condo,1517398.9966842288,2665.0099886919,2023-11-09,A0031,37.1500871571,-89.5450508847
L00398,Los Angeles,House,685117.9817053273,2944.981120342,2023-04-26,A0020,25.4434312572,-74.4128204955
L00399,Chicago,House,1547538.0040043748,4505.0040302846,2023-06-12,A0031,47.395351415,-92.2122877896
L00400,Chicago,Condo,703538.0227408675,1498.0182836921,2023-10-21,A0044,41.725479896,-71.5048570511
L00401,Phoenix,Townhouse,1978544.9937952212,3731.9776715286,2024-02-24,A0023,41.9725950314,-116.156106802
L00402,Los Angeles,Condo,188218.9872893759,2856.0057035042,2024-05-04,A0046,38.8346651567,-89.8113336654
L00403,New York,Condo,1027728.99607603,2599.9984975035,2024-01-18,A0031,35.1863565993,-82.269729686
L00404,Los Angeles,House,1836340.0050394596,4911.9877936107,2023-05-19,A0036,47.4203751897,-71.3163330731
L00405,Chicago,House,329063.9915765214,2460.0050711874,2023-05-05,A0004,35.8074525327,-118.4329196337
L00406,Phoenix,House,1437866.0059006826,2407.0037106329,2023-01-27,A0007,48.6290418316,-76.3311126007
L00407,Houston,Condo,1604408.014444309,4368.9872501948,2023-02-21,A0044,28.0043156172,-71.5843351461
L00408,Los Angeles,Apartment,1254171.9945222752,1793.0004197379,2023-07-28,A0042,45.8801521635,-94.9222261556
L00409,Houston,Townhouse,1464278.009111151,2132.9948616185,2024-01-23,A0019,39.2028569396,-101.8525908477
L00410,Chicago,Condo,1454546.0129544097,983.9892197957,2024-04-09,A0050,26.3270106582,-105.5481454006
L00411,New York,House,1222295.0102867,805.0094866467,2024-04-12,A0012,44.2727171938,-124.7244320209
L00412,Houston,House,176209.9855827323,3752.0039902065,2024-02-08,A0032,32.9959797971,-101.8934010421
L00413,Los Angeles,Condo,1938663.0227166011,805.996604777,2023-01-05,A0020,37.8908409891,-71.6636274151
L00414,Phoenix,Apartment,802633.9980851004,2831.0012425896,2023-08-21,A0042,33.3219286896,-104.8889117047
L00415,Phoenix,Townhouse,1964913.0177476287,1598.9859313357,2024-03-11,A0033,42.6903006495,-98.7571128536
L00416,Houston,Condo,504354.0045424091,1422.0024069393,2023-06-19,A0011,30.3951685513,-98.774358425
L00417,Houston,Condo,1607008.9893278996,2025.0087745347,2023-01-08,A0048,28.3767781522,-114.7591630272
L00418,Chicago,Condo,1290722.99500932,2082.002602677,2023-03-31,A0040,36.9765536261,-100.7030399202
L00419,Houston,Townhouse,1180620.9936575124,3186.0150407434,2023-02-14,A0026,46.9384373652,-103.9794893437
L00420,New York,House,394884.0057929644,4411.0074534192,2023-06-15,A0016,38.9218483884,-88.3310982087
L00421,New York,Condo,904412.9875931684,2428.9987305121,2023-08-17,A0049,25.3211273353,-86.5013474823
L00422,Chicago,Condo,733225.9824032589,592.9933778422,2023-05-14,A0042,29.271884835,-69.2748687999
L00423,Chicago,House,230283.9981471609,1467.9849341658,2023-08-27,A0020,28.5691043109,-100.9423011818
L00424,Los Angeles,Townhouse,1538800.0057881766,4615.9950576271,2024-04-17,A0046,27.0761400801,-67.172816673
L00425,Chicago,Apartment,1439474.001365582,2915.9957417189,2023-07-08,A0040,37.077004967,-90.4780072198
L00426,Los Angeles,House,380114.0007279784,4416.9968787643,2023-03-20,A0030,26.6058144786,-81.498059444
L00427,Phoenix,Condo,972090.997646434,4999.0060271919,2024-04-12,A0031,30.0364034743,-72.9126135695
L00428,Phoenix,House,1697735.0018565522,2527.0090884522,2023-12-15,A0049,29.9036377313,-113.9518444133
